"gene_id","gene_name","ARID2KO1","ARID2KO2","ARID2KO3","ARID2KO4","ARID2NT1","ARID2NT2","ARID2NT3","ARID2NT4"
"ENSG00000171596.7","NMUR1",0,0,0,0,0,0,0,0
"ENSG00000171603.18","CLSTN1",2898,3790,4293.001,3658.999,3891.001,2974,2932.999,3869
"ENSG00000171604.12","CXXC5",144,222,466,377,159,146.999,144,155
"ENSG00000171606.18","ZNF274",807,1086.999,1315.999,1275,1207,1026,1145.999,1309
"ENSG00000171608.16","PIK3CD",841.999,1144,1309,987,1312.001,667.001,831,1272
"ENSG00000171611.10","PTCRA",1,1,0,0,0,0,0,0
"ENSG00000171612.7","SLC25A33",223.506,397.245,234.945,247.116,314.174,241.402,260.065,290.293
"ENSG00000171617.14","ENC1",1553.001,2086,2696,2594,3194,2404,2059.001,3352.002
"ENSG00000171621.14","SPSB1",119,181,126,101,440,93,101,362.001
"ENSG00000171631.15","P2RY6",0,1,1,3,0,0,0,0
"ENSG00000171634.18","BPTF",3466.017,4958.927,5618.414,5281.045,5479.768,4339.232,3740.289,6607.995
"ENSG00000171643.14","S100Z",19,26,21,34,16,9,7,12
"ENSG00000171649.12","ZIK1",221,321,402,414,545,517.999,441,583
"ENSG00000171657.6","GPR82",0,0,0,0,0,0,0,0
"ENSG00000171658.8","NMRAL2P",11,15,26,40,18,6,11,13
"ENSG00000171659.15","GPR34",0,0,0,0,0,0,0,0
"ENSG00000171671.6","SHANK2-AS3",0,0,0,0,0,0,0,0
"ENSG00000171680.23","PLEKHG5",346.998,400.999,478.001,422,344,177.998,347,319.999
"ENSG00000171681.12","ATF7IP",3784.998,5393,6986,7206.818,6986.999,6853.001,5663.001,8172.999
"ENSG00000171695.10","LKAAEAR1",0,0,0,0,0,0,0,0
"ENSG00000171700.14","RGS19",171,235,193,180,165,179,142,163
"ENSG00000171703.17","TCEA2",244,306,402,322,305,175,276,232
"ENSG00000171711.3","DEFB4A",0,0,0,0,0,0,0,0
"ENSG00000171714.12","ANO5",61,65,162,177,183,217,178,193
"ENSG00000171720.10","HDAC3",1225.001,1666,1871,1560.002,1714,1445.001,1562,1671.001
"ENSG00000171722.13","SPATA46",0,0,0,0,0,0,0,0
"ENSG00000171723.16","GPHN",871,1246,1334.231,1189,1134,1189.001,1063,1216
"ENSG00000171724.3","VAT1L",540,772,712,609,1277,654,595,1260
"ENSG00000171729.14","TMEM51",74,122,132,97,117,94,85,124
"ENSG00000171735.19","CAMTA1",381.999,533.998,525.001,584.998,501.001,569.998,437,492
"ENSG00000171747.9","LGALS4",1,0,1,5,0,0,0,0
"ENSG00000171757.17","LRRC34",0,0,0,0,0,0,0,0
"ENSG00000171759.10","PAH",0,1,0,0,0,0,0,0
"ENSG00000171763.20","SPATA5L1",324.999,465,439.001,465,560,398,327,521
"ENSG00000171766.17","GATM",1,0,3,0,3,0,2,1
"ENSG00000171772.17","SYCE1",0,0,0,0,0,0,0,0
"ENSG00000171773.3","NXNL1",0,0,0,0,0,0,0,0
"ENSG00000171777.16","RASGRP4",0,0,0,0,0,0,0,0
"ENSG00000171786.6","NHLH1",0,3,5,3,5,3,8,8
"ENSG00000171790.15","SLFNL1",8,6,13,6,7,2,9,20
"ENSG00000171791.14","BCL2",581,862,880,867.001,1025.001,1167,937.002,1141
"ENSG00000171792.11","RHNO1",617.001,907,966.999,898,884.001,978,915.999,858.001
"ENSG00000171793.16","CTPS1",2253,2951.998,3163.001,2737.001,4968.001,3631.998,3332.001,5173.998
"ENSG00000171794.4","UTF1",0,0,0,0,0,0,0,0
"ENSG00000171798.18","KNDC1",1,0,0,0,0,0,0,0
"ENSG00000171804.11","WDR87",0,1,0,0,0,0,0,1
"ENSG00000171806.12","METTL18",30,71,63,53,64,110,63,60
"ENSG00000171811.14","CFAP46",2,8,1,2,2,5,1,6
"ENSG00000171812.13","COL8A2",0,0,0,0,1,0,0,0
"ENSG00000171813.14","PWWP2B",74,67,91,80,118,72,92,100
"ENSG00000171815.6","PCDHB1",0,1,0,0,1,0,1,1
"ENSG00000171817.17","ZNF540",21,19,38,34,43,24,24,47.001
"ENSG00000171819.5","ANGPTL7",0,0,0,0,0,0,0,0
"ENSG00000171823.7","FBXL14",123,148,241,150,174,114,165,160
"ENSG00000171824.14","EXOSC10",1560,2186.001,2285.965,2128,2808.999,2419,2155.001,2997
"ENSG00000171827.11","ZNF570",175.999,242.999,398,386,469.001,387,279.001,586.783
"ENSG00000171840.12","NINJ2",1,2,3,1,0,0,1,0
"ENSG00000171843.17","MLLT3",309.028,454,504.016,467.052,786,398.001,347.999,825.999
"ENSG00000171847.11","FAM90A1",0,0,0,0,0,0,0,0
"ENSG00000171848.16","RRM2",9040.001,13604.936,13910,13364.998,12353.977,16312.998,13107.998,12822
"ENSG00000171853.16","TRAPPC12",636.001,792.001,893,820,896.998,754.001,836.999,881.999
"ENSG00000171855.7","IFNB1",0,0,2,0,0,0,0,0
"ENSG00000171858.18","RPS21",5121.001,6917,5773,5256.001,5654,6906,6882.999,4644.999
"ENSG00000171860.5","C3AR1",94,145,131,136,82,118,85,94
"ENSG00000171861.11","MRM3",279.999,353,399,324.001,490,408,357.001,439
"ENSG00000171862.11","PTEN",2226.93,3501.799,3883.058,3911.728,3453.963,3082.181,2371.927,3486.881
"ENSG00000171863.15","RPS7",13327.643,19432.779,22248.106,18840.759,19819.645,20651.162,19865.8,17351.874
"ENSG00000171864.5","PRND",0,0,0,0,0,0,0,0
"ENSG00000171865.10","RNASEH1",2479.925,3617.766,3866.425,3629.809,3837.174,3953.022,3547.158,3951.938
"ENSG00000171867.17","PRNP",7939,12605,10808,10208,14123,10632,9257,13952
"ENSG00000171872.5","KLF17",8,5,10,5,8,0,3,6
"ENSG00000171873.8","ADRA1D",0,0,0,0,0,0,0,0
"ENSG00000171877.21","FRMD5",1652.002,2315,2944.001,2810.999,2806.001,2050,1810,2854.999
"ENSG00000171885.18","AQP4",0,0,2,0,0,0,0,2
"ENSG00000171889.5","MIR31HG",4,10,11,13,25,6,9,29
"ENSG00000171903.16","CYP4F11",1,0,2,0,1,1,0,0
"ENSG00000171914.16","TLN2",2631,3518.001,3591,3058.999,5202,3217,2889.001,5149.999
"ENSG00000171916.17","LGALS9C",1,0,0,0,0,0,0,0
"ENSG00000171928.14","TVP23B",680.936,982.578,910.935,876.938,1139.519,1177.358,806.996,1132.52
"ENSG00000171931.13","FBXW10",0,0,0,0,0,0,2.911,1.29
"ENSG00000171936.3","OR10H3",0,0,0,0,0,0,0,0
"ENSG00000171940.13","ZNF217",1227,1672,1799,1638,1902,1597.001,1486.999,2020.001
"ENSG00000171942.4","OR10H2",0,0,0,0,0,0,0,0
"ENSG00000171943.12","SRGAP2C",1060.205,1535.252,1709.577,1555.441,1311.372,1391.647,1159.318,1549.965
"ENSG00000171944.2","OR52A5",0,0,0,0,0,0,0,0
"ENSG00000171951.5","SCG2",725,1087,3749,3253,339,293,293,378
"ENSG00000171953.16","ATPAF2",134.682,184.54,187.424,171.432,199.112,184.897,136.409,219.314
"ENSG00000171954.13","CYP4F22",0,0,0,0,0,0,0,0
"ENSG00000171956.7","FOXB1",0,0,0,0,0,0,0,0
"ENSG00000171960.12","PPIH",1014,1376.001,1573,1446.999,1923.998,1679,1629.001,1797.997
"ENSG00000171962.18","DRC3",11,13,7,7,9,15,10,7.001
"ENSG00000171970.13","ZNF57",55,103.813,91.411,104.499,117.836,92,88.919,134.816
"ENSG00000171984.15","SHLD1",40,70,43.999,44.999,50,59,30.001,50
"ENSG00000171987.3","C11orf40",0,0,0,0,0,0,0,0
"ENSG00000171988.19","JMJD1C",3065,4315,4371,4653,5804,4971.002,3956,6511.001
"ENSG00000171989.6","LDHAL6B",1,0,0,1,0,0,0,0
"ENSG00000171992.13","SYNPO",351,471,581,445,774,170,204,747
"ENSG00000171999.7","OR52P2P",0,0,0,0,0,0,0,0
"ENSG00000172000.7","ZNF556",0,2,2,2,2,0,3,1
"ENSG00000172005.11","MAL",1,0,0,0,0,0,0,0
"ENSG00000172006.12","ZNF554",28,45.999,54,41.999,45,14,23,27
"ENSG00000172007.7","RAB33B",266,383,390,401,329.001,405,284,368
"ENSG00000172009.15","THOP1",830.001,1076,1415.001,1112,1583,1312.999,1422,1485.999
"ENSG00000172014.12","ANKRD20A4P",0,0,0,0,0,0,0,0
"ENSG00000172016.16","REG3A",0,0,0,0,0,0,0,0
"ENSG00000172020.13","GAP43",90,153,172,136,197,88,76,179
"ENSG00000172023.8","REG1B",0,0,0,0,0,0,0,0
"ENSG00000172031.7","EPHX4",78,93,87,102,169,167,139,170
"ENSG00000172037.14","LAMB2",2839.002,3063.001,5231.999,4130.001,3560,1799.001,2582,3254
"ENSG00000172046.19","USP19",2079.001,2598,3075.001,2537,2847.999,2046,2539.001,2558
"ENSG00000172053.18","QARS1",3584.001,4711.999,5697.001,4668.001,4751,4239.001,4606.999,4543.999
"ENSG00000172057.10","ORMDL3",361.999,517,543,447,609,352.999,410.001,608.999
"ENSG00000172058.16","SERF1A",75.687,133.196,51.019,169.983,101.451,54.074,74.738,161.11
"ENSG00000172059.11","KLF11",90,133,215,274,425,329,305,448
"ENSG00000172061.9","LRRC15",168,254,204,194,711,298,232,657
"ENSG00000172062.17","SMN1",2170.007,2977.611,3288.654,2904.33,2832.337,3594.724,3230.186,2969.089
"ENSG00000172071.14","EIF2AK3",420,559,734,621.002,600.999,524,417,677.001
"ENSG00000172073.4","TEX37",0,0,1,1,0,0,0,0
"ENSG00000172081.14","MOB3A",254,341,436,368,464,247,323,442
"ENSG00000172086.9","KRCC1",20,36,135,124,150,47,35,167
"ENSG00000172113.9","NME6",723.706,928.004,1046.434,986.848,1251.511,1080.658,920.114,1296.183
"ENSG00000172115.9","CYCS",5321.611,8605.688,7530.623,7793.987,8173.683,12049.89,7972.71,8037.647
"ENSG00000172116.23","CD8B",0,0,0,0,0,0,0,0
"ENSG00000172123.13","SLFN12",682,876,894.999,912,1265.984,922.939,687.955,1445.99
"ENSG00000172137.19","CALB2",199.001,290.001,502,366,251,470.999,493.001,232
"ENSG00000172139.15","SLC9C1",0,0,3,1,0,6,0,2
"ENSG00000172146.3","OR1A1",0,2,0,0,0,0,0,1
"ENSG00000172148.3","OR7A2P",0,0,0,0,0,0,0,0
"ENSG00000172150.4","OR1A2",0,0,0,0,0,0,0,0
"ENSG00000172154.10","OR8I2",0,0,0,0,0,0,0,0
"ENSG00000172155.10","LCE1D",0,0,0,0,0,0,0,0
"ENSG00000172156.4","CCL11",0,0,0,0,0,0,0,0
"ENSG00000172159.16","FRMD3",156.999,210,254,271,598,291,224.001,679
"ENSG00000172164.15","SNTB1",614,874,898,867,684,572.001,492,707
"ENSG00000172167.8","MTBP",513,718.001,797,756,820.999,1083.998,800,922.999
"ENSG00000172171.11","TEFM",187,247.001,307.697,238,329,313,239.999,382
"ENSG00000172172.8","MRPL13",1004,1499,1432,1475,1686.999,1854,1356.999,1654
"ENSG00000172175.15","MALT1",1246,1713,1912.999,1949.998,1968,2120,1498.999,2268
"ENSG00000172179.12","PRL",0,0,0,0,0,0,0,0
"ENSG00000172183.15","ISG20",125,170.998,173.001,119.999,168,49,95,146
"ENSG00000172186.7","HMGN1P35",0,1,0,0,0,0,0,0
"ENSG00000172188.6","OR4C11",0,0,0,0,0,0,0,0
"ENSG00000172197.11","MBOAT1",76,123,132,134,164,143,140,178
"ENSG00000172199.1","OR8U1",0,0,0,0,0,0,0,0
"ENSG00000172201.12","ID4",2,2,2,5,11,8,4,12
"ENSG00000172208.6","OR4X2",0,0,0,0,0,0,0,0
"ENSG00000172209.6","GPR22",0,0,0,0,0,0,0,0
"ENSG00000172215.6","CXCR6",0,0,0,0,0,0,0,0
"ENSG00000172216.6","CEBPB",317,483,320,253,790,434,540,630
"ENSG00000172232.10","AZU1",1,0,0,0,0,0,0,0
"ENSG00000172236.18","TPSAB1",0,1,0,0,0,0,0,0
"ENSG00000172238.6","ATOH1",3,2,0,1,2,10,9,5
"ENSG00000172239.14","PAIP1",2058.142,3315.999,3411,3178.999,3891,3581,2825.999,4147.001
"ENSG00000172243.18","CLEC7A",0,0,0,0,0,0,0,0
"ENSG00000172244.9","C5orf34",110,146.001,196,231,309,304.999,227.999,310
"ENSG00000172247.4","C1QTNF4",1,0,0,0,1,0,1,0
"ENSG00000172250.16","SERHL",0,0,0,0,0,0,0,0
"ENSG00000172260.15","NEGR1",774,1193,1473,1512.001,1280.999,1431,841,1409
"ENSG00000172262.11","ZNF131",1102,1545,1545.001,1398.999,1846,1660,1388,2088.999
"ENSG00000172264.17","MACROD2",24,35,46.999,17,25,23,26.001,18.001
"ENSG00000172269.19","DPAGT1",613.999,800.998,795.001,699,852,691,697.999,680
"ENSG00000172270.21","BSG",3790,5039,6505.001,4830,7185.999,5161.999,5066.999,6255.002
"ENSG00000172273.13","HINFP",175.001,163.999,244,221.999,277,143.001,205.998,266
"ENSG00000172283.10","PRYP4",0,0,0,0,0,0,0,0
"ENSG00000172288.7","CDY1",0,0,0,0,0,0,0,0
"ENSG00000172289.3","OR10V1",0,0,0,0,0,0,0,0
"ENSG00000172292.15","CERS6",2324,3294,3272,3425,2289,3673,2452,2562
"ENSG00000172294.7","CSPG4P4Y",0,0,0,0,0,0,0,0
"ENSG00000172296.13","SPTLC3",161,219,302,346,491,238.999,173.117,524
"ENSG00000172297.7","GOLGA2P3Y",0,0,0,0,0,0,0,0
"ENSG00000172301.11","COPRS",520,721,667,676,793.001,774,618.999,683
"ENSG00000172315.6","TP53RK",427,609,470,457,951,744,603,1075
"ENSG00000172318.5","B3GALT1",61,106.693,104.967,93,38.453,81.713,54,51
"ENSG00000172320.3","OR5A1",0,0,0,0,0,0,0,0
"ENSG00000172322.14","CLEC12A",0,0,0,0,0,0,0,0
"ENSG00000172324.5","OR5A2",0,0,0,0,0,0,0,0
"ENSG00000172331.12","BPGM",131,233,221.999,270,194,147,132,188
"ENSG00000172336.5","POP7",161,217,231,198,279,250,237,301
"ENSG00000172339.10","ALG14",108,181,182,139,192,164,126,177
"ENSG00000172340.15","SUCLG2",2093,3346.593,3395.999,3037,2924.592,3495.001,2831.846,3270
"ENSG00000172342.5","CSPG4P3Y",0,0,0,0,0,0,0,0
"ENSG00000172345.14","STARD5",42,51,48.001,75,54,36,25.999,61.999
"ENSG00000172346.15","CSDC2",3,0,0,0,0,0,0,0
"ENSG00000172348.15","RCAN2",0,4,19,21,11,9,10,11
"ENSG00000172349.17","IL16",0,1,0,0,1,1,1,1
"ENSG00000172350.10","ABCG4",3,0,2,2,2,0,1,2
"ENSG00000172352.5","CDY1B",0,0,0,0,0,0,0,0
"ENSG00000172354.10","GNB2",614.999,878,935,738.001,1355,668.999,861.999,1102.999
"ENSG00000172361.6","CFAP53",22,17,40,28,31,17,20,31
"ENSG00000172362.3","OR5B12",0,0,0,0,0,0,0,0
"ENSG00000172365.3","OR5B2",0,0,0,0,0,0,0,0
"ENSG00000172366.20","MCRIP2",67,79.999,110.001,64,64,50,102,49
"ENSG00000172367.16","PDZD3",0,0,0,0,0,0,0,0
"ENSG00000172375.14","C2CD2L",187,177.999,262.001,175.999,332.001,233,306,303.001
"ENSG00000172377.3","OR9I1",0,0,0,0,0,0,0,0
"ENSG00000172379.21","ARNT2",79,88,175.001,156,134,386,332.001,120
"ENSG00000172380.6","GNG12",11466,17838,17541,18257,23207,17951,12324,25328
"ENSG00000172382.10","PRSS27",7,9.999,12,5,1,4,1,2
"ENSG00000172399.6","MYOZ2",1,3,1,1,10,3,1,7
"ENSG00000172403.11","SYNPO2",13,6,18,8,8,8,4,17
"ENSG00000172404.5","DNAJB7",0,0,0,0,0,0,0,0
"ENSG00000172409.6","CLP1",415.999,579,621.001,472,599.001,592,533,582
"ENSG00000172410.4","INSL5",0,0,0,0,0,0,0,0
"ENSG00000172421.10","EFCAB3",2.242,1.108,1.014,1.351,0,2,0,0
"ENSG00000172425.12","TTC36",0,0,0,0,0,0,1,0
"ENSG00000172426.16","RSPH9",0,0,0,1,0,0,0,0
"ENSG00000172428.11","COPS9",376.001,529.999,539,416.001,436.001,409,461,413.999
"ENSG00000172432.19","GTPBP2",906.001,1085.001,1388.999,1129.999,1201,809,1114.999,1150
"ENSG00000172456.18","FGGY",32,50.999,57,28,75.999,44,44.001,61
"ENSG00000172457.7","OR9G4",0,0,0,0,0,0,0,0
"ENSG00000172458.4","IL17D",2,0,6,1,1,2,3,1
"ENSG00000172459.4","OR5AR1",0,0,0,0,0,0,0,0
"ENSG00000172460.17","PRSS30P",0,1,0,0,0,0,0,0
"ENSG00000172461.11","FUT9",1,0,3,1,1,19,20,0
"ENSG00000172464.3","OR5AP2",0,0,0,0,0,0,0,0
"ENSG00000172465.14","TCEAL1",279.005,416.01,463.01,451,530.008,433,327,566.003
"ENSG00000172466.16","ZNF24",3011,4268,4495.001,4564,5316.001,4824.001,3687,5906
"ENSG00000172468.14","HSFY1",0,0,0,0,0,0,0,0
"ENSG00000172469.16","MANEA",574,876,894,1032,881,1202,758,1073
"ENSG00000172476.4","RAB40A",2,0,1.097,0,0,1,0,0
"ENSG00000172478.18","MAB21L4",0,0,0,0,0,0,0,0
"ENSG00000172482.5","AGXT",0,0,0,0,0,0,0,0
"ENSG00000172487.4","OR8J1",0,0,0,0,0,0,0,0
"ENSG00000172489.7","OR5T3",0,0,0,0,0,0,0,0
"ENSG00000172493.22","AFF1",874,1249,1212.999,1223,1604,1301,1253,1862
"ENSG00000172497.9","ACOT12",0,0,0,0,0,0,0,1
"ENSG00000172500.13","FIBP",1185.001,1583,1789,1486,1695.999,1126,1236,1524.001
"ENSG00000172508.10","CARNS1",0,1,1,3,0,0,2,1
"ENSG00000172519.9","OR10H5",0,0,0,0,1,0,0,0
"ENSG00000172530.20","BANP",226.868,263.8,341.386,256.473,313.861,230.611,267.915,294.788
"ENSG00000172531.16","PPP1CA",1760,2611.001,2891,2381.001,2813,1983,2328,2483.999
"ENSG00000172534.14","HCFC1",3587,4738,5410,4425.001,5701.001,4145,4734,5582.001
"ENSG00000172538.7","FAM170B",0,0,0,0,0,0,0,0
"ENSG00000172543.8","CTSW",1,0,0,0,2,1,0,1
"ENSG00000172548.14","NIPAL4",1,4,2,3,40,14,8,48
"ENSG00000172551.11","MUCL1",0,0,0,0,0,0,0,0
"ENSG00000172554.12","SNTG2",0,0,0,0,0,0,0,0
"ENSG00000172568.5","FNDC9",1.927,0,0,0,0,0,0,0
"ENSG00000172572.7","PDE3A",2,6,13,10,10,5,7,14
"ENSG00000172575.12","RASGRP1",4,2,1,6,6,9,9,1
"ENSG00000172578.12","KLHL6",1,0,0,1,0,1,0,0
"ENSG00000172586.8","CHCHD1",436,658,619,609,616,539,545,582
"ENSG00000172590.18","MRPL52",948.002,1295,1220.469,1027.999,1101.676,999.204,1064.826,1141
"ENSG00000172594.13","SMPDL3A",149,183,240,197,310.001,192.999,152,281
"ENSG00000172602.11","RND1",11.002,19,6,12,7,7.002,7.001,6.001
"ENSG00000172613.8","RAD9A",215,212,245,212.001,223.999,165,248.999,223.001
"ENSG00000172638.13","EFEMP2",39,37.999,82.999,57.999,78.001,29,55,62
"ENSG00000172640.3","OR10AD1",0,0,0,0,0,0,0,0
"ENSG00000172650.14","AGAP5",78.198,124.554,171.266,182.662,153.845,209.116,155.069,182.76
"ENSG00000172661.19","WASHC2C",695.902,1030.076,1112.388,895.809,1479.851,829.77,797.21,1636.381
"ENSG00000172663.9","TMEM134",60,73.002,117,92,84.001,61,60.001,87.001
"ENSG00000172667.11","ZMAT3",2340.999,3497,3531,4053,3704,3538,2597.999,4323
"ENSG00000172671.20","ZFAND4",188.999,317,252.001,235,307.999,249.001,208.001,336.001
"ENSG00000172673.11","THEMIS",0,0,0,2,0,0,0,0
"ENSG00000172680.1","MOS",0,0,0,0,0,0,0,0
"ENSG00000172687.13","ZNF738",7,12,11,11,34,12.001,30,35
"ENSG00000172689.2","MS4A10",0,0,0,1,0,0,0,0
"ENSG00000172716.16","SLFN11",1238.545,1695.836,1849.113,1729.881,2668.996,2472.084,2320.44,2875.717
"ENSG00000172717.16","FAM71D",8.469,31.069,14.525,15.63,34.246,16.769,16.795,41.816
"ENSG00000172724.12","CCL19",0,0,0,0,0,0,0,0
"ENSG00000172725.14","CORO1B",1004,1248.002,1435.496,1041.999,1462,792,1039.001,1211
"ENSG00000172728.16","FUT10",263.001,372.999,408,381.001,344.001,367.001,310,352.001
"ENSG00000172731.14","LRRC20",73,96.999,88.999,83,146,124,150,149
"ENSG00000172732.12","MUS81",571,744,885,702,844.002,641,784.999,858.002
"ENSG00000172733.11","PURG",27,41,42,21,41,22,26,46
"ENSG00000172738.12","TMEM217",4,7,6,1,18,13,11,13
"ENSG00000172742.6","OR4D9",0,0,0,0,0,0,0,0
"ENSG00000172746.6","RPL12P13",2,2,0,0,1,2,7,9.003
"ENSG00000172748.14","ZNF596",13,17.971,33.72,39.007,26.445,21,24,18.26
"ENSG00000172752.14","COL6A5",0,1,0,0,0,0,0,0
"ENSG00000172757.13","CFL1",14346,19755,23300,19199.999,25014,19320,19051,22052
"ENSG00000172765.17","TMCC1",336,404.999,471,474.001,525,403,409.001,592
"ENSG00000172766.19","NAA16",581.999,792.001,831,784,836,988.001,805.001,933.999
"ENSG00000172769.4","OR5B3",0,0,0,0,0,0,0,0
"ENSG00000172771.12","EFCAB12",5,1,9,5,5,2,6,7.999
"ENSG00000172772.3","OR10W1",0,0,0,0,0,0,0,0
"ENSG00000172775.17","PSME3IP1",1811.848,2337.845,2938.045,2704.691,2905.629,2356.854,2440.999,2998.945
"ENSG00000172780.17","RAB43",16.354,432.125,23.958,437.379,433.542,253.83,259.448,13.827
"ENSG00000172782.12","FADS6",0,0,0,0,0,0,0,0
"ENSG00000172785.18","CBWD1",583.245,917.217,979.234,891.987,1205.955,985.37,767.681,1335.776
"ENSG00000172789.3","HOXC5",25.27,32.565,32.818,47,39.768,15.935,33.166,41.807
"ENSG00000172794.20","RAB37",0,1,1,0,0,0,0,1
"ENSG00000172795.17","DCP2",1511,2054.999,2043.999,1909,2298,2436.001,1792,2610
"ENSG00000172799.5","ZBTB8OSP2",0,1,0,0,0,1,0,0
"ENSG00000172803.18","SNX32",0,0,0,0,5,1,1,4
"ENSG00000172809.13","RPL38",7195,11734,11269.999,10790.001,8957,12362.999,11224,7754
"ENSG00000172817.4","CYP7B1",0,0,0,0,0,0,0,0
"ENSG00000172818.10","OVOL1",0,0,0,0,0,0,0,0
"ENSG00000172819.17","RARG",293,373.001,465.002,399,518,242,243,400
"ENSG00000172824.16","CES4A",0,1,0,0,1,0,0,0
"ENSG00000172828.13","CES3",15,31,11,7,2,2,15,1
"ENSG00000172830.13","SSH3",152.999,189,239.001,189,181,128,185.999,144
"ENSG00000172831.14","CES2",964,1313.999,1431,1244.001,1297,1177,1181,1327.001
"ENSG00000172840.7","PDP2",911,1334.912,1233,1173,1254,957,810.001,1383.999
"ENSG00000172845.17","SP3",2760,4111,4354,4471.999,5120,5224.001,4227,5671.999
"ENSG00000172867.4","KRT2",0,0,0,0,0,0,0,0
"ENSG00000172869.14","DMXL1",1176.001,1551.999,1982.999,1975,1913.999,1319,1190,2256.002
"ENSG00000172878.14","METAP1D",216.999,323,345,324,453.999,335,287,424
"ENSG00000172888.12","ZNF621",1645,2156.999,2616,2493,2705,2378,2085.999,3009.999
"ENSG00000172889.16","EGFL7",3,3,3,1,3,0,1,2
"ENSG00000172890.13","NADSYN1",658.999,652.999,1032.999,874.998,843.961,532.998,662.999,790
"ENSG00000172893.16","DHCR7",1354.001,1613,1713.001,1417.001,2790.999,1794,1905,2387
"ENSG00000172900.12","ACTE1P",0,0,0,0,0,0,0,1
"ENSG00000172901.20","LVRN",15,12,20,9,20,13.001,6,13.999
"ENSG00000172912.4","COX6B1P3",0,0,0,0,0,0,0,0
"ENSG00000172915.18","NBEA",654.979,882.165,1054.102,986.848,702.579,794.213,829.673,853.874
"ENSG00000172922.11","RNASEH2C",604.999,734,827.997,780,965,696.999,737.001,876.357
"ENSG00000172927.8","MYEOV",536,582,516.999,574,956,436,537,871
"ENSG00000172932.16","ANKRD13D",347.999,360.001,474.999,377.001,519,327,428.001,497.999
"ENSG00000172935.9","MRGPRF",0,0,0,0,0,0,0,0
"ENSG00000172936.16","MYD88",579.001,818,1146.999,1007.001,1539.999,819,788.999,1395.001
"ENSG00000172938.3","MRGPRD",0,0,0,0,0,0,0,0
"ENSG00000172939.9","OXSR1",3554.001,5279,5095.001,4949,7252,5604,4741,7916.001
"ENSG00000172940.13","SLC22A13",5,6,8,3,8,6,4,5
"ENSG00000172943.20","PHF8",621.999,864.001,1104.999,1010,1181,1008.002,1009.001,1188
"ENSG00000172954.14","LCLAT1",1020,1366,1481,1450.999,1398,1956,1370,1528.999
"ENSG00000172955.17","ADH6",0,0,0,0,0,0,0,0
"ENSG00000172965.17","MIR4435-2HG",2228.755,3072.033,2930.83,2698.996,3265.778,3371.675,3010.498,3519.934
"ENSG00000172967.7","XKR3",3,2,3,5,14,3,1,10
"ENSG00000172969.7","FRG2C",0,0,0,0,0,0,0,0
"ENSG00000172971.7","UNC93B3",0,0,0,3.881,0,0,0,0
"ENSG00000172974.11","VDAC2P5",15.774,47.497,11.944,30.029,85.198,9.325,37.185,98.517
"ENSG00000172977.13","KAT5",510,756,866,739,964.001,679,731,983.644
"ENSG00000172985.11","SH3RF3",237,373,510,423,447,331,456,388
"ENSG00000172986.13","GXYLT2",853,1264,1399,1451,825,898,806,882
"ENSG00000172987.13","HPSE2",0,0,0,0,1,0,0,0
"ENSG00000172992.12","DCAKD",222,197,374.001,301,289,173,159,273
"ENSG00000172995.16","ARPP21",1,0,1,2,6,0,1,6
"ENSG00000173011.12","TADA2B",336,405,538,460,466,414,385,526
"ENSG00000173013.6","CCDC96",9,9,15,16,19,16,9,13
"ENSG00000173020.11","GRK2",829,980,1244,980.999,1240.001,977,1108,1205.001
"ENSG00000173039.19","RELA",1438,1956.001,2298.001,1793,2419,1700.999,1775.974,2286
"ENSG00000173040.13","EVC2",0,6,0,7,12,2,5,22
"ENSG00000173041.12","ZNF680",93.987,134,116.454,133.348,190.47,226.178,155.412,171.325
"ENSG00000173064.13","HECTD4",915,1123,1489,1350,2026.001,969,1045.002,2240
"ENSG00000173065.13","FAM222B",635,889,1020.999,846,1125,919.001,850.999,1106.999
"ENSG00000173068.18","BNC2",1102.999,1465.002,1626.998,1569.001,1636,939,693.999,1830.999
"ENSG00000173077.16","DELEC1",0,0,0,0,0,0,0,0
"ENSG00000173080.6","RXFP4",0,0,0,0,0,0,0,0
"ENSG00000173083.15","HPSE",43,75,144,110,303,73,60,264
"ENSG00000173085.15","COQ2",298,455,490,412,192.001,273,191,194.001
"ENSG00000173093.13","CCDC63",0,0,1,0,0,0,0,0
"ENSG00000173110.8","HSPA6",12,13.605,24,11.083,13.82,15.41,19.561,12
"ENSG00000173113.7","TRMT112",2408,3493,3750,2985.001,3277,2952,3062,2935
"ENSG00000173114.13","LRRN3",0,0,0,0,0,0,0,0
"ENSG00000173120.15","KDM2A",1625.001,2166.999,2577,2175,3079,1990,2117,3035.001
"ENSG00000173124.14","ACSM6",0,0,0,0,0,0,0,0
"ENSG00000173137.12","ADCK5",42,50,90.001,89,60,59,76,61
"ENSG00000173141.5","MRPL57",496.999,847,781,666,750,801,854,752.752
"ENSG00000173145.11","NOC3L",2421.999,3618.001,3491.001,3303,3260,3740,2769,3563
"ENSG00000173153.17","ESRRA",307,437.999,415,355,578,312,452.001,487
"ENSG00000173156.7","RHOD",0,0,0,0,0,0,0,0
"ENSG00000173157.17","ADAMTS20",1,2,4,0,0,0,0,3
"ENSG00000173163.10","COMMD1",284.189,392.735,469.948,271.03,401.753,300.62,404.661,391.011
